nDocID;cDocSerie;cDocNumero;cComCodigo;nDocDMonto;MontoDolares;Nombre;Articulo;Cuenta;cParArancelaria;cDocTermino;Documento;CliCodigo;nCenID;idInsumo;idContrato;dFechaDoc;dFechaCancelo;nVenID;cVenNombre;idformapago;desFormaPago;cDocObs;Origen;cNumGuia;nClaID;desClase;idTipoInsumo;desCategoria;nSubID;cSubDescripcion;nComDetalle;cMonSimbolo;NIVEL;IDNIVEL;GRADO;AULA;Proyecto
219;001;110;FC ;74.52;24.04;DS GLOBAL S.A.C.;RETEN GUARDAPOLVO                                                                                   ;0254235  DETALLES NN                                                 ;           ;;FC001-110                 ;12;0;142;0;39773;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-001689;15;ARO / SELLO                             ;15;ARO / SELLO                             ;127;GUARDAPOLVO;FACTURA;$;Otros;0;0;1;NINGUNO.
219;001;110;FC ;495.23;159.75;DS GLOBAL S.A.C.;JGO DE SELLOS R180LC-7                                                                              ;0254235  DETALLES NN                                                 ;           ;;FC001-110                 ;12;0;242;0;39773;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-001689;15;ARO / SELLO                             ;15;ARO / SELLO                             ;128;KIT SELLOS;FACTURA;$;Otros;0;0;1;NINGUNO.
219;001;110;FC ;148.92;48.04;DS GLOBAL S.A.C.;BUSHING (S731-085040)                                                                               ;0254235  DETALLES NN                                                 ;           ;;FC001-110                 ;12;0;1114;0;39773;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-001689;9;OTROS;9;OTROS;43;BOCINA;FACTURA;$;Otros;0;0;1;NINGUNO.
220;001;5;FC ;54.9;17.71;DS GLOBAL S.A.C.; FILTRO DE PETROLEO (FF42000)                                                                       ;0254235  DETALLES NN                                                 ;           ;;FC001-5                   ;12;0;13;0;39776;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001691 / 001694;1;FILTRO                                  ;1;FILTRO                                  ;1;AIRE ACONDICIONADO;FACTURA;$;Otros;0;0;1;NINGUNO.
220;001;5;FC ;63.67;20.54;DS GLOBAL S.A.C.;FILTRO SEPARADOR DE AGUA(11E1-70210)                                                                ;0254235  DETALLES NN                                                 ;           ;;FC001-5                   ;12;0;26;0;39776;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001691 / 001694;1;FILTRO                                  ;1;FILTRO                                  ;27;FILTRO SEPARADOR DE PETROLEO;FACTURA;$;Otros;0;0;1;NINGUNO.
221;001;1102;FC ;136.34;43.98;JARA CONTRATISTAS GENERALES S.A.C.;ARANDELA DE SEGURIDAD                                                                               ;0254235  DETALLES NN                                                 ;           ;;FC001-1102                ;16;0;578;0;39776;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-001692;17;PERNERIA                                ;17;PERNERIA                                ;191;ARANDELA PLANA PARA PERNOS;FACTURA;$;Otros;0;0;1;NINGUNO.
221;001;1102;FC ;211.82;68.33;JARA CONTRATISTAS GENERALES S.A.C.;PIN PARA UÑA R 360 LC-7A                                                                            ;;           ;;FC001-1102                ;16;0;1052;0;39776;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-001692;8;ESTRUCTURA                              ;8;ESTRUCTURA                              ;15;PIN;FACTURA;$;Otros;0;0;1;NINGUNO.
222;001;1107;FC ;57.42;18.52;TRANSJHIRE S.A.C.;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ;0254235  DETALLES NN                                                 ;           ;;FC001-1107                ;18;0;7;0;39776;;1;PABLO CHACHAPOYAS;21;FACTURA 15 DIAS;F DEFINIR PAGO;Otro;001-001688;1;FILTRO                                  ;1;FILTRO                                  ;3;FILTRO DE PETROLEO ;FACTURA;$;Otros;0;0;1;NINGUNO.
222;001;1107;FC ;57.61;18.59;TRANSJHIRE S.A.C.;FILTRO DE REFRIGERANTE (11NA-70210)                                                                 ;1010000  CAJA;           ;;FC001-1107                ;18;0;10;0;39776;;1;PABLO CHACHAPOYAS;21;FACTURA 15 DIAS;F DEFINIR PAGO;Otro;001-001688;1;FILTRO                                  ;1;FILTRO                                  ;2;FILTRO DE REFRIGERANTE;FACTURA;$;Otros;0;0;1;NINGUNO.
222;001;1107;FC ;126.74;40.88;TRANSJHIRE S.A.C.;FILTRO DE ACEITE (11NA-70110)                                                                       ;0254235  DETALLES NN                                                 ;           ;;FC001-1107                ;18;0;14;0;39776;;1;PABLO CHACHAPOYAS;21;FACTURA 15 DIAS;F DEFINIR PAGO;Otro;001-001688;1;FILTRO                                  ;1;FILTRO                                  ;26;FILTRO DE ACEITE;FACTURA;$;Otros;0;0;1;NINGUNO.
222;001;1107;FC ;147.19;47.48;TRANSJHIRE S.A.C.;FILTRO DE CABINA A/C ROBEX                                                                          ;0254235  DETALLES NN                                                 ;           ;;FC001-1107                ;18;0;18;0;39776;;1;PABLO CHACHAPOYAS;21;FACTURA 15 DIAS;F DEFINIR PAGO;Otro;001-001688;1;FILTRO                                  ;1;FILTRO                                  ;1;AIRE ACONDICIONADO;FACTURA;$;Otros;0;0;1;NINGUNO.
222;001;1107;FC ;130.65;42.15;TRANSJHIRE S.A.C.;ELEMENT-LINE FILTER                                                                                 ;0254235  DETALLES NN                                                 ;           ;;FC001-1107                ;18;0;23;0;39776;;1;PABLO CHACHAPOYAS;21;FACTURA 15 DIAS;F DEFINIR PAGO;Otro;001-001688;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;$;Otros;0;0;1;NINGUNO.
222;001;1107;FC ;168.21;54.26;TRANSJHIRE S.A.C.;FILTRO ELEMENTO (11NA-71040)                                                                        ;0254235  DETALLES NN                                                 ;           ;;FC001-1107                ;18;0;24;0;39776;;1;PABLO CHACHAPOYAS;21;FACTURA 15 DIAS;F DEFINIR PAGO;Otro;001-001688;1;FILTRO                                  ;1;FILTRO                                  ;3;FILTRO DE PETROLEO ;FACTURA;$;Otros;0;0;1;NINGUNO.
222;001;1107;FC ;168.21;54.26;TRANSJHIRE S.A.C.;FILTRO ELEMENTO RESPIRADERO                                                                         ;0254235  DETALLES NN                                                 ;           ;;FC001-1107                ;18;0;33;0;39776;;1;PABLO CHACHAPOYAS;21;FACTURA 15 DIAS;F DEFINIR PAGO;Otro;001-001688;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;$;Otros;0;0;1;NINGUNO.
222;001;1107;FC ;87.61;28.26;TRANSJHIRE S.A.C.;FILTRO DE DRENAJE                                                                                   ;3890100  Proveedores;           ;;FC001-1107                ;18;0;507;0;39776;;1;PABLO CHACHAPOYAS;21;FACTURA 15 DIAS;F DEFINIR PAGO;Otro;001-001688;1;FILTRO                                  ;1;FILTRO                                  ;35;FILTER DRAIN;FACTURA;$;Otros;0;0;1;NINGUNO.
222;001;1107;FC ;461.13;148.75;TRANSJHIRE S.A.C.;JGO. FILTRO DE AIRE (11NB-T000)                                                                     ;0254235  DETALLES NN                                                 ;           ;;FC001-1107                ;18;0;517;0;39776;;1;PABLO CHACHAPOYAS;21;FACTURA 15 DIAS;F DEFINIR PAGO;Otro;001-001688;1;FILTRO                                  ;1;FILTRO                                  ;40;FILTRO PARA AIRE.;FACTURA;$;Otros;0;0;1;NINGUNO.
222;001;1107;FC ;756.99;244.19;TRANSJHIRE S.A.C.;ELEMENTO DE RETORNO                                                                                 ;0254235  DETALLES NN                                                 ;           ;;FC001-1107                ;18;0;974;0;39776;;1;PABLO CHACHAPOYAS;21;FACTURA 15 DIAS;F DEFINIR PAGO;Otro;001-001688;1;FILTRO                                  ;1;FILTRO                                  ;30;FILTRO HIDRAULICO;FACTURA;$;Otros;0;0;1;NINGUNO.
225;001;9;FC ;5202.58;1678.25;SAN MARTIN CONTRATISTAS GENERALES S.A;PUNTA R500LC-7                                                                                      ;0254235  DETALLES NN                                                 ;           ;;FC001-9                   ;13;0;1069;0;39776;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;F. O/C POR LAS UÑAS;Otro;001-001695;8;ESTRUCTURA                              ;8;ESTRUCTURA                              ;267;PUNTA;FACTURA;$;Otros;0;0;1;NINGUNO.
225;001;9;FC ;366.42;118.2;SAN MARTIN CONTRATISTAS GENERALES S.A;PIN PARA UÑAS 500LC7                                                                                ;0254235  DETALLES NN                                                 ;           ;;FC001-9                   ;13;0;1070;0;39776;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;F. O/C POR LAS UÑAS;Otro;001-001695;8;ESTRUCTURA                              ;8;ESTRUCTURA                              ;15;PIN;FACTURA;$;Otros;0;0;1;NINGUNO.
225;001;9;FC ;224.66;72.47;SAN MARTIN CONTRATISTAS GENERALES S.A;ARANDELA DE SEGURIDAD PIN 500LC                                                                     ;0254235  DETALLES NN                                                 ;           ;;FC001-9                   ;13;0;1071;0;39776;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;F. O/C POR LAS UÑAS;Otro;001-001695;17;PERNERIA                                ;17;PERNERIA                                ;191;ARANDELA PLANA PARA PERNOS;FACTURA;$;Otros;0;0;1;NINGUNO.
226;001;1103;FC ;843.23;272.01;SAN MARTIN CONTRATISTAS GENERALES S.A;TAPA DE TANQUE HIDRAULICO (31NA-00040)                                                              ;0254235  DETALLES NN                                                 ;           ;;FC001-1103                ;13;0;788;0;39777;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-001697;9;OTROS;9;OTROS;116;TAPA;FACTURA;$;Otros;0;0;1;NINGUNO.
227;001;1104;FC ;22.51;7.26;SAN MARTIN CONTRATISTAS GENERALES S.A;ARANDELA                                                                                            ;0254235  DETALLES NN                                                 ;           ;;FC001-1104                ;13;0;1115;0;39777;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-001698;9;OTROS;9;OTROS;166;ARANDELA.;FACTURA;$;Otros;0;0;1;NINGUNO.
227;001;1104;FC ;507.66;163.76;SAN MARTIN CONTRATISTAS GENERALES S.A;PERNO                                                                                               ;;           ;;FC001-1104                ;13;0;1116;0;39777;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-001698;17;PERNERIA                                ;17;PERNERIA                                ;25;PERNOS;FACTURA;$;Otros;0;0;1;NINGUNO.
228;001;1105;FC ;39.77;12.83;L.H.D. S.A.                             ;TUBO DE INDICADOR DE NIVEL DE ACEITE DE FINAL (3905802)                                             ;0254235  DETALLES NN                                                 ;           ;;FC001-1105                ;80;0;1144;0;39778;;1;PABLO CHACHAPOYAS;1;CONTADO;"FALTA MODALIAD DE PAGO SI CHEQUE O EFECTIVO
";Otro;001-001700;13;MOTOR                                   ;13;MOTOR                                   ;49;EMPAQUE;FACTURA;$;Otros;0;0;1;NINGUNO.
228;001;1105;FC ;125.4;40.45;L.H.D. S.A.                             ;TUBO - INDICADOR NIVEL DE ACEITE (3908308)                                                          ;0254235  DETALLES NN                                                 ;           ;;FC001-1105                ;80;0;1145;0;39778;;1;PABLO CHACHAPOYAS;1;CONTADO;"FALTA MODALIAD DE PAGO SI CHEQUE O EFECTIVO
";Otro;001-001700;13;MOTOR                                   ;13;MOTOR                                   ;216;TUBO ACEITE;FACTURA;$;Otros;0;0;1;NINGUNO.
228;001;1105;FC ;126.36;40.76;L.H.D. S.A.                             ;TUBO - INDICADOR NIVEL DE ACEITE(3910120)                                                           ;;           ;;FC001-1105                ;80;0;1146;0;39778;;1;PABLO CHACHAPOYAS;1;CONTADO;"FALTA MODALIAD DE PAGO SI CHEQUE O EFECTIVO
";Otro;001-001700;13;MOTOR                                   ;13;MOTOR                                   ;216;TUBO ACEITE;FACTURA;$;Otros;0;0;1;NINGUNO.
229;001;1106;FC ;24.7;7.97;ROALSA CONTRATISTAS GENERALES S.R.L.; FILTRO DE PETROLEO (FF42000)                                                                       ;0254235  DETALLES NN                                                 ;           ;;FC001-1106                ;57;0;13;0;39778;;1;PABLO CHACHAPOYAS;13;DEPOSITO;"FACTURA SOLO FALTA ENTREGAR A YARLEKE
";Otro;001-001701;1;FILTRO                                  ;1;FILTRO                                  ;1;AIRE ACONDICIONADO;FACTURA;$;Otros;0;0;1;NINGUNO.
229;001;1106;FC ;19.48;6.28;ROALSA CONTRATISTAS GENERALES S.R.L.;FILTRO DE ACEITE MOTOR (LF3552)                                                                     ;0254235  DETALLES NN                                                 ;           ;;FC001-1106                ;57;0;16;0;39778;;1;PABLO CHACHAPOYAS;13;DEPOSITO;"FACTURA SOLO FALTA ENTREGAR A YARLEKE
";Otro;001-001701;1;FILTRO                                  ;1;FILTRO                                  ;26;FILTRO DE ACEITE;FACTURA;$;Otros;0;0;1;NINGUNO.
229;001;1106;FC ;154.94;49.98;ROALSA CONTRATISTAS GENERALES S.R.L.;FILTRO DE CABINA A/C ROBEX                                                                          ;0254235  DETALLES NN                                                 ;           ;;FC001-1106                ;57;0;18;0;39778;;1;PABLO CHACHAPOYAS;13;DEPOSITO;"FACTURA SOLO FALTA ENTREGAR A YARLEKE
";Otro;001-001701;1;FILTRO                                  ;1;FILTRO                                  ;1;AIRE ACONDICIONADO;FACTURA;$;Otros;0;0;1;NINGUNO.
229;001;1106;FC ;36.89;11.9;ROALSA CONTRATISTAS GENERALES S.R.L.;FILTRO HIDRAULICO (31E3-0018)                                                                       ;0254235  DETALLES NN                                                 ;           ;;FC001-1106                ;57;0;21;0;39778;;1;PABLO CHACHAPOYAS;13;DEPOSITO;"FACTURA SOLO FALTA ENTREGAR A YARLEKE
";Otro;001-001701;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;$;Otros;0;0;1;NINGUNO.
229;001;1106;FC ;28.67;9.25;ROALSA CONTRATISTAS GENERALES S.R.L.;FILTRO SEPARADOR DE AGUA(11E1-70210)                                                                ;0254235  DETALLES NN                                                 ;           ;;FC001-1106                ;57;0;26;0;39778;;1;PABLO CHACHAPOYAS;13;DEPOSITO;"FACTURA SOLO FALTA ENTREGAR A YARLEKE
";Otro;001-001701;1;FILTRO                                  ;1;FILTRO                                  ;27;FILTRO SEPARADOR DE PETROLEO;FACTURA;$;Otros;0;0;1;NINGUNO.
229;001;1106;FC ;177.07;57.12;ROALSA CONTRATISTAS GENERALES S.R.L.;FILTRO RACOR DE PETRÓLEO                                                                            ;0254235  DETALLES NN                                                 ;           ;;FC001-1106                ;57;0;32;0;39778;;1;PABLO CHACHAPOYAS;13;DEPOSITO;"FACTURA SOLO FALTA ENTREGAR A YARLEKE
";Otro;001-001701;1;FILTRO                                  ;1;FILTRO                                  ;4;FILTRO DE PETROLEO CON SEPARADOR DE AGUA;FACTURA;$;Otros;0;0;1;NINGUNO.
229;001;1106;FC ;177.07;57.12;ROALSA CONTRATISTAS GENERALES S.R.L.;FILTRO ELEMENTO RESPIRADERO                                                                         ;0254235  DETALLES NN                                                 ;           ;;FC001-1106                ;57;0;33;0;39778;;1;PABLO CHACHAPOYAS;13;DEPOSITO;"FACTURA SOLO FALTA ENTREGAR A YARLEKE
";Otro;001-001701;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;$;Otros;0;0;1;NINGUNO.
229;001;1106;FC ;92.23;29.75;ROALSA CONTRATISTAS GENERALES S.R.L.;FILTRO DE DRENAJE                                                                                   ;3890100  Proveedores;           ;;FC001-1106                ;57;0;507;0;39778;;1;PABLO CHACHAPOYAS;13;DEPOSITO;"FACTURA SOLO FALTA ENTREGAR A YARLEKE
";Otro;001-001701;1;FILTRO                                  ;1;FILTRO                                  ;35;FILTER DRAIN;FACTURA;$;Otros;0;0;1;NINGUNO.
229;001;1106;FC ;129.12;41.65;ROALSA CONTRATISTAS GENERALES S.R.L.;FILTRO DE RETORNO HIDRAULICO (31E9-1019)                                                            ;0254235  DETALLES NN                                                 ;           ;;FC001-1106                ;57;0;1029;0;39778;;1;PABLO CHACHAPOYAS;13;DEPOSITO;"FACTURA SOLO FALTA ENTREGAR A YARLEKE
";Otro;001-001701;1;FILTRO                                  ;1;FILTRO                                  ;30;FILTRO HIDRAULICO;FACTURA;$;Otros;0;0;1;NINGUNO.
229;001;1106;FC ;185.47;59.83;ROALSA CONTRATISTAS GENERALES S.R.L.;EMPAQUETADURA DE TAPA DE BALANCÍN                                                                   ;0254235  DETALLES NN                                                 ;           ;;FC001-1106                ;57;0;1143;0;39778;;1;PABLO CHACHAPOYAS;13;DEPOSITO;"FACTURA SOLO FALTA ENTREGAR A YARLEKE
";Otro;001-001701;13;MOTOR                                   ;13;MOTOR                                   ;49;EMPAQUE;FACTURA;$;Otros;0;0;1;NINGUNO.
229;001;1106;FC ;1660.05;535.5;ROALSA CONTRATISTAS GENERALES S.R.L.;SERVICIO MANTENIMIENTO                                                                              ;0254235  DETALLES NN                                                 ;           ;;FC001-1106                ;57;0;1147;0;39778;;1;PABLO CHACHAPOYAS;13;DEPOSITO;"FACTURA SOLO FALTA ENTREGAR A YARLEKE
";Otro;001-001701;10;SERVICIOS                               ;10;SERVICIOS                               ;217;MANTENIMIENTO GENERAL;FACTURA;$;Otros;0;0;1;NINGUNO.
229;001;1106;FC ;553.35;178.5;ROALSA CONTRATISTAS GENERALES S.R.L.;VIATICOS,TRASLADO,SUPERVISION.HOSPEDAJE                                                             ;;           ;;FC001-1106                ;57;0;1148;0;39778;;1;PABLO CHACHAPOYAS;13;DEPOSITO;"FACTURA SOLO FALTA ENTREGAR A YARLEKE
";Otro;001-001701;10;SERVICIOS                               ;10;SERVICIOS                               ;217;MANTENIMIENTO GENERAL;FACTURA;$;Otros;0;0;1;NINGUNO.
230;001;1108;FC ;114.8;37.03;DS GLOBAL S.A.C.;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ;0254235  DETALLES NN                                                 ;           ;;FC001-1108                ;12;0;7;0;39779;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-001703;1;FILTRO                                  ;1;FILTRO                                  ;3;FILTRO DE PETROLEO ;FACTURA;$;Otros;0;0;1;NINGUNO.
230;001;1108;FC ;115.2;37.16;DS GLOBAL S.A.C.;FILTRO DE REFRIGERANTE (11NA-70210)                                                                 ;1010000  CAJA;           ;;FC001-1108                ;12;0;10;0;39779;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-001703;1;FILTRO                                  ;1;FILTRO                                  ;2;FILTRO DE REFRIGERANTE;FACTURA;$;Otros;0;0;1;NINGUNO.
230;001;1108;FC ;253.44;81.76;DS GLOBAL S.A.C.;FILTRO DE ACEITE (11NA-70110)                                                                       ;0254235  DETALLES NN                                                 ;           ;;FC001-1108                ;12;0;14;0;39779;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-001703;1;FILTRO                                  ;1;FILTRO                                  ;26;FILTRO DE ACEITE;FACTURA;$;Otros;0;0;1;NINGUNO.
230;001;1108;FC ;354.14;114.24;DS GLOBAL S.A.C.;FILTRO ELEMENTO (11NA-71040)                                                                        ;0254235  DETALLES NN                                                 ;           ;;FC001-1108                ;12;0;24;0;39779;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-001703;1;FILTRO                                  ;1;FILTRO                                  ;3;FILTRO DE PETROLEO ;FACTURA;$;Otros;0;0;1;NINGUNO.
234;001;1109;FC ;1062.43;342.72;MOVILINEAS S.R.L.;FILTRO RACOR DE PETRÓLEO                                                                            ;0254235  DETALLES NN                                                 ;           ;;FC001-1109                ;14;0;32;0;39780;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;"PEDIDO TELEFONICO CONTACTO
ABIMAEL LOK";Otro;001-001704;1;FILTRO                                  ;1;FILTRO                                  ;4;FILTRO DE PETROLEO CON SEPARADOR DE AGUA;FACTURA;$;Otros;0;0;1;NINGUNO.
235;001;1110;FC ;142.54;45.98;MURUHUAY S.A.C.;SEAL-DUST                                                                                           ;0254235  DETALLES NN                                                 ;           ;;FC001-1110                ;74;0;135;0;39780;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;FACTURA ENTREGAR MARTES;Otro;001-001705;15;ARO / SELLO                             ;15;ARO / SELLO                             ;127;GUARDAPOLVO;FACTURA;$;Otros;0;0;1;NINGUNO.
235;001;1110;FC ;72.6;23.42;MURUHUAY S.A.C.;ANILLO DE JEBE (120*10)                                                                             ;0254235  DETALLES NN                                                 ;           ;;FC001-1110                ;74;0;361;0;39780;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;FACTURA ENTREGAR MARTES;Otro;001-001705;15;ARO / SELLO                             ;15;ARO / SELLO                             ;129;O RING;FACTURA;$;Otros;0;0;1;NINGUNO.
235;001;1110;FC ;8.56;2.76;MURUHUAY S.A.C.;PERNO PIN PILOTO                                                                                    ;0254235  DETALLES NN                                                 ;           ;;FC001-1110                ;74;0;1044;0;39780;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;FACTURA ENTREGAR MARTES;Otro;001-001705;17;PERNERIA                                ;17;PERNERIA                                ;25;PERNOS;FACTURA;$;Otros;0;0;1;NINGUNO.
235;001;1110;FC ;417.22;134.59;MURUHUAY S.A.C.;BOCINA DEL ESLABON  HL757-7/A                                                                       ;0254235  DETALLES NN                                                 ;           ;;FC001-1110                ;74;0;1047;0;39780;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;FACTURA ENTREGAR MARTES;Otro;001-001705;9;OTROS;9;OTROS;43;BOCINA;FACTURA;$;Otros;0;0;1;NINGUNO.
235;001;1110;FC ;838.43;270.46;MURUHUAY S.A.C.;BOCINA INFERIOR DE LEVANTE HL757-7/A                                                                ;0254235  DETALLES NN                                                 ;           ;;FC001-1110                ;74;0;1049;0;39780;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;FACTURA ENTREGAR MARTES;Otro;001-001705;9;OTROS;9;OTROS;43;BOCINA;FACTURA;$;Otros;0;0;1;NINGUNO.
235;001;1110;FC ;493.61;159.23;MURUHUAY S.A.C.;EJE DE ACCIONAMIENTO (3935646)                                                                      ;0254235  DETALLES NN                                                 ;           ;;FC001-1110                ;74;0;1156;0;39780;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;FACTURA ENTREGAR MARTES;Otro;001-001705;30;ENGRANE                                 ;30;ENGRANE                                 ;126;PIÑON;FACTURA;$;Otros;0;0;1;NINGUNO.
235;001;1110;FC ;25.36;8.18;MURUHUAY S.A.C.;EMPAQUE (3938655)                                                                                   ;0254235  DETALLES NN                                                 ;           ;;FC001-1110                ;74;0;1157;0;39780;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;FACTURA ENTREGAR MARTES;Otro;001-001705;15;ARO / SELLO                             ;15;ARO / SELLO                             ;130;RETENES;FACTURA;$;Otros;0;0;1;NINGUNO.
235;001;1110;FC ;900.24;290.4;MURUHUAY S.A.C.;PORTA RODAMIENTO (700UCF211)                                                                        ;;           ;;FC001-1110                ;74;0;1159;0;39780;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;FACTURA ENTREGAR MARTES;Otro;001-001705;30;ENGRANE                                 ;30;ENGRANE                                 ;126;PIÑON;FACTURA;$;Otros;0;0;1;NINGUNO.
236;001;1111;FC ;3669.53;1183.72;SAN MARTIN CONTRATISTAS GENERALES S.A;GUIA RODILLO                                                                                        ;;           ;;FC001-1111                ;13;0;1160;0;39780;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;factura entregada max auqui;Otro;001-001706;8;ESTRUCTURA                              ;8;ESTRUCTURA                              ;89;ACOPLE;FACTURA;$;Otros;0;0;1;NINGUNO.
238;001;1112;FC ;737.8;238;GRUPO CORII S.A.C.                      ;EVALUACION DE REG DE PRESIONES Y EVALUACIÓN EN CAMPO                                                ;;           ;;FC001-1112                ;83;0;1161;0;39780;;1;PABLO CHACHAPOYAS;1;CONTADO;Factura ya entregada por  Sr. Ricardo Castro;Otro;;10;SERVICIOS                               ;10;SERVICIOS                               ;217;MANTENIMIENTO GENERAL;FACTURA;$;Otros;;;;NINGUNO.
239;001;1113;FC ;537.35;173.34;BRAMATH E.I.R.L.;JGO. DE SELLOS (TURNING JOINT)                                                                      ;0254235  DETALLES NN                                                 ;           ;;FC001-1113                ;5;0;351;0;39781;;1;PABLO CHACHAPOYAS;21;FACTURA 15 DIAS;REPUESTO ENTREGADO POR AUGUI A CUSCO;Otro;001-001708;15;ARO / SELLO                             ;15;ARO / SELLO                             ;129;O RING;FACTURA;$;Otros;0;0;1;NINGUNO.
239;001;1113;FC ;28.4;9.16;BRAMATH E.I.R.L.;SOPORTE DE MONITOR                                                                                  ;0254235  DETALLES NN                                                 ;           ;;FC001-1113                ;5;0;432;0;39781;;1;PABLO CHACHAPOYAS;21;FACTURA 15 DIAS;REPUESTO ENTREGADO POR AUGUI A CUSCO;Otro;001-001708;3;ACCESORIO                               ;3;ACCESORIO                               ;77;SOPORTE;FACTURA;$;Otros;0;0;1;NINGUNO.
240;001;1114;FC ;164.39;53.03;SANABRIA PEREZ RANULFO PAUL;POLEA DE FAJA VENTILADOR                                                                            ;0254235  DETALLES NN                                                 ;           ;;FC001-1114                ;84;0;789;0;39783;;1;PABLO CHACHAPOYAS;1;CONTADO;A CARGO DE CUENTA CORRIENTE A FAVOR DEL CLIENTE CON SULTAR CON ING. RAMON RIVERA;Otro;001-001709;3;ACCESORIO                               ;3;ACCESORIO                               ;173;TEMPLADORES;FACTURA;$;Otros;0;0;1;NINGUNO.
261;001;1115;FC ;84.01;27.1;G & J TRANSOCEANICA E.I.R.L.;FILTRO SEPARADOR DE COMBUSTIBLE (11NA-70010)                                                        ;;           ;;FC001-1115                ;85;0;3;0;39784;;1;PABLO CHACHAPOYAS;13;DEPOSITO;DEPISITO REALIZADO 02/12/2008 ORIGEN AREQUIPA;Otro;001-001715;1;FILTRO                                  ;1;FILTRO                                  ;27;FILTRO SEPARADOR DE PETROLEO;FACTURA;$;Otros;0;0;1;NINGUNO.
261;001;1115;FC ;159.37;51.41;G & J TRANSOCEANICA E.I.R.L.;FILTRO RACOR DE PETRÓLEO                                                                            ;;           ;;FC001-1115                ;85;0;32;0;39784;;1;PABLO CHACHAPOYAS;13;DEPOSITO;DEPISITO REALIZADO 02/12/2008 ORIGEN AREQUIPA;Otro;001-001715;1;FILTRO                                  ;1;FILTRO                                  ;4;FILTRO DE PETROLEO CON SEPARADOR DE AGUA;FACTURA;$;Otros;0;0;1;NINGUNO.
261;001;1115;FC ;102.27;32.99;G & J TRANSOCEANICA E.I.R.L.;ARANDELA DE SEGURIDAD                                                                               ;;           ;;FC001-1115                ;85;0;578;0;39784;;1;PABLO CHACHAPOYAS;13;DEPOSITO;DEPISITO REALIZADO 02/12/2008 ORIGEN AREQUIPA;Otro;001-001715;17;PERNERIA                                ;17;PERNERIA                                ;191;ARANDELA PLANA PARA PERNOS;FACTURA;$;Otros;0;0;1;NINGUNO.
261;001;1115;FC ;158.84;51.24;G & J TRANSOCEANICA E.I.R.L.;PIN PARA UÑA R 360 LC-7A                                                                            ;;           ;;FC001-1115                ;85;0;1052;0;39784;;1;PABLO CHACHAPOYAS;13;DEPOSITO;DEPISITO REALIZADO 02/12/2008 ORIGEN AREQUIPA;Otro;001-001715;8;ESTRUCTURA                              ;8;ESTRUCTURA                              ;15;PIN;FACTURA;$;Otros;0;0;1;NINGUNO.
